order_item_id,order_id,product_id,quantity,unit_price,line_gmv,order_created_at,order_status,campaign_id,region,order_gmv,order_date,product_name,category,unit_cost,list_price,is_commercial_order
218,157,6,2,88.2,176.4,2025-01-04,completed,,South,382.38,2025-01-04,Electronics Item 06,Electronics,39.5,88.2,True
219,158,23,1,83.16,83.16,2025-01-04,completed,,Central,83.16,2025-01-04,Beauty Item 07,Beauty,39.32,83.16,True
220,159,34,2,43.74,87.48,2025-01-04,processing,,Central,107.95,2025-01-04,Fashion Item 02,Fashion,22.77,43.74,True
221,159,8,1,20.47,20.47,2025-01-04,processing,,Central,107.95,2025-01-04,Electronics Item 08,Electronics,12.26,20.47,True
222,160,13,1,34.71,34.71,2025-01-04,completed,,East,172.76000000000002,2025-01-04,Home Item 05,Home,15.9,34.71,True
223,160,42,1,138.05,138.05,2025-01-04,completed,,East,172.76000000000002,2025-01-04,Grocery Item 02,Grocery,61.43,138.05,True
224,161,14,1,61.39,61.39,2025-01-04,completed,,North,61.39,2025-01-04,Home Item 06,Home,36.75,61.39,True
225,162,45,1,31.58,31.58,2025-01-04,completed,,East,31.58,2025-01-04,Grocery Item 05,Grocery,18.68,31.58,True
226,163,17,1,101.25,101.25,2025-01-04,completed,,North,101.25,2025-01-04,Beauty Item 01,Beauty,68.35,101.25,True
227,164,41,1,49.55,49.55,2025-01-04,completed,,South,217.31,2025-01-04,Grocery Item 01,Grocery,22.88,49.55,True
228,164,20,2,42.3,84.6,2025-01-04,completed,,South,217.31,2025-01-04,Beauty Item 04,Beauty,18.73,42.3,True
229,164,23,1,83.16,83.16,2025-01-04,completed,,South,217.31,2025-01-04,Beauty Item 07,Beauty,39.32,83.16,True
230,165,9,1,59.69,59.69,2025-01-05,cancelled,,East,217.34,2025-01-05,Home Item 01,Home,38.0,59.69,False
231,165,35,1,157.65,157.65,2025-01-05,cancelled,,East,217.34,2025-01-05,Fashion Item 03,Fashion,77.82,157.65,False
232,166,35,1,157.65,157.65,2025-01-05,completed,,Central,157.65,2025-01-05,Fashion Item 03,Fashion,77.82,157.65,True
233,167,8,1,20.47,20.47,2025-01-05,completed,,Central,20.47,2025-01-05,Electronics Item 08,Electronics,12.26,20.47,True
234,168,26,1,124.26,124.26,2025-01-05,completed,,East,177.71,2025-01-05,Sports Item 02,Sports,72.7,124.26,True
235,168,36,1,53.45,53.45,2025-01-05,completed,,East,177.71,2025-01-05,Fashion Item 04,Fashion,28.42,53.45,True
236,169,1,1,114.06,114.06,2025-01-05,completed,,Central,181.96,2025-01-05,Electronics Item 01,Electronics,75.52,114.06,True
237,169,30,1,67.9,67.9,2025-01-05,completed,,Central,181.96,2025-01-05,Sports Item 06,Sports,46.01,67.9,True
238,170,6,1,88.2,88.2,2025-01-05,unknown_status,,East,88.2,2025-01-05,Electronics Item 06,Electronics,39.5,88.2,False
239,171,19,1,152.53,152.53,2025-01-05,completed,,South,152.53,2025-01-05,Beauty Item 03,Beauty,83.95,152.53,True
240,172,10,1,163.05,163.05,2025-01-05,refunded,,Central,163.05,2025-01-05,Home Item 02,Home,76.01,163.05,False
241,173,8,1,20.47,20.47,2025-01-05,refunded,,Central,20.47,2025-01-05,Electronics Item 08,Electronics,12.26,20.47,False
242,174,23,1,83.16,83.16,2025-01-05,completed,,North,126.9,2025-01-05,Beauty Item 07,Beauty,39.32,83.16,True
243,174,34,1,43.74,43.74,2025-01-05,completed,,North,126.9,2025-01-05,Fashion Item 02,Fashion,22.77,43.74,True
244,175,31,1,19.71,19.71,2025-01-05,completed,,North,19.71,2025-01-05,Sports Item 07,Sports,11.9,19.71,True
245,176,15,1,173.9,173.9,2025-01-05,completed,,South,173.9,2025-01-05,Home Item 07,Home,83.24,173.9,True
246,177,26,1,124.26,124.26,2025-01-05,completed,,Central,124.26,2025-01-05,Sports Item 02,Sports,72.7,124.26,True
247,178,15,1,173.9,173.9,2025-01-05,processing,,North,173.9,2025-01-05,Home Item 07,Home,83.24,173.9,True
248,179,19,1,152.53,152.53,2025-01-05,completed,,Central,152.53,2025-01-05,Beauty Item 03,Beauty,83.95,152.53,True
249,180,25,1,43.73,43.73,2025-01-05,completed,,South,43.73,2025-01-05,Sports Item 01,Sports,20.88,43.73,True
250,181,5,2,61.15,122.3,2025-01-05,completed,,South,122.3,2025-01-05,Electronics Item 05,Electronics,33.0,61.15,True
251,182,8,1,20.47,20.47,2025-01-05,completed,,North,20.47,2025-01-05,Electronics Item 08,Electronics,12.26,20.47,True
252,183,8,1,20.47,20.47,2025-01-05,completed,,South,20.47,2025-01-05,Electronics Item 08,Electronics,12.26,20.47,True
253,184,8,1,20.47,20.47,2025-01-05,completed,,East,20.47,2025-01-05,Electronics Item 08,Electronics,12.26,20.47,True
254,185,44,1,69.13,69.13,2025-01-05,completed,,East,69.13,2025-01-05,Grocery Item 04,Grocery,46.32,69.13,True
255,186,37,1,141.93,141.93,2025-01-05,completed,,East,141.93,2025-01-05,Fashion Item 05,Fashion,76.85,141.93,True
256,187,35,1,157.65,157.65,2025-01-05,completed,,South,323.97,2025-01-05,Fashion Item 03,Fashion,77.82,157.65,True
257,187,23,2,83.16,166.32,2025-01-05,completed,,South,323.97,2025-01-05,Beauty Item 07,Beauty,39.32,83.16,True
258,188,5,2,61.15,122.3,2025-01-05,completed,,North,122.3,2025-01-05,Electronics Item 05,Electronics,33.0,61.15,True
259,189,10,1,163.05,163.05,2025-01-05,completed,,North,163.05,2025-01-05,Home Item 02,Home,76.01,163.05,True
260,190,10,1,163.05,163.05,2025-01-05,completed,,Central,163.05,2025-01-05,Home Item 02,Home,76.01,163.05,True
261,191,14,1,61.39,61.39,2025-01-05,processing,,Central,100.81,2025-01-05,Home Item 06,Home,36.75,61.39,True
262,191,31,2,19.71,39.42,2025-01-05,processing,,Central,100.81,2025-01-05,Sports Item 07,Sports,11.9,19.71,True
263,192,35,1,157.65,157.65,2025-01-05,completed,,South,320.70000000000005,2025-01-05,Fashion Item 03,Fashion,77.82,157.65,True
264,192,10,1,163.05,163.05,2025-01-05,completed,,South,320.70000000000005,2025-01-05,Home Item 02,Home,76.01,163.05,True
265,193,23,1,83.16,83.16,2025-01-05,refunded,,South,83.16,2025-01-05,Beauty Item 07,Beauty,39.32,83.16,False
266,194,44,1,69.13,69.13,2025-01-05,completed,,South,69.13,2025-01-05,Grocery Item 04,Grocery,46.32,69.13,True
267,195,18,1,37.74,37.74,2025-01-05,completed,,North,116.06,2025-01-05,Beauty Item 02,Beauty,18.64,37.74,True
268,195,21,1,78.32,78.32,2025-01-05,completed,,North,116.06,2025-01-05,Beauty Item 05,Beauty,34.88,78.32,True
269,196,20,1,42.3,42.3,2025-01-05,completed,,Central,42.3,2025-01-05,Beauty Item 04,Beauty,18.73,42.3,True
270,197,8,1,20.47,20.47,2025-01-05,completed,,South,20.47,2025-01-05,Electronics Item 08,Electronics,12.26,20.47,True
271,198,4,1,72.47,72.47,2025-01-05,completed,,North,72.47,2025-01-05,Electronics Item 04,Electronics,34.44,72.47,True
272,199,23,1,83.16,83.16,2025-01-05,cancelled,,North,83.16,2025-01-05,Beauty Item 07,Beauty,39.32,83.16,False
273,200,42,2,138.05,276.1,2025-01-05,completed,,Central,276.1,2025-01-05,Grocery Item 02,Grocery,61.43,138.05,True
274,201,8,1,20.47,20.47,2025-01-05,completed,,North,20.47,2025-01-05,Electronics Item 08,Electronics,12.26,20.47,True
275,202,32,1,12.22,12.22,2025-01-05,completed,,North,12.22,2025-01-05,Sports Item 08,Sports,7.11,12.22,True
276,203,46,1,125.88,125.88,2025-01-05,completed,,Central,253.32999999999998,2025-01-05,Grocery Item 06,Grocery,73.75,125.88,True
277,203,32,1,12.22,12.22,2025-01-05,completed,,Central,253.32999999999998,2025-01-05,Sports Item 08,Sports,7.11,12.22,True
278,203,11,1,115.23,115.23,2025-01-05,completed,,Central,253.32999999999998,2025-01-05,Home Item 03,Home,73.04,115.23,True
279,204,35,1,157.65,157.65,2025-01-05,completed,,Central,157.65,2025-01-05,Fashion Item 03,Fashion,77.82,157.65,True
280,205,34,1,43.74,43.74,2025-01-05,processing,,Central,43.74,2025-01-05,Fashion Item 02,Fashion,22.77,43.74,True
281,206,36,1,53.45,53.45,2025-01-05,completed,,Central,53.45,2025-01-05,Fashion Item 04,Fashion,28.42,53.45,True
282,207,44,1,69.13,69.13,2025-01-05,completed,,Central,90.47,2025-01-05,Grocery Item 04,Grocery,46.32,69.13,True
283,207,47,1,21.34,21.34,2025-01-05,completed,,Central,90.47,2025-01-05,Grocery Item 07,Grocery,13.74,21.34,True
284,208,8,1,20.47,20.47,2025-01-05,completed,,Central,20.47,2025-01-05,Electronics Item 08,Electronics,12.26,20.47,True
285,209,47,1,21.34,21.34,2025-01-05,completed,,South,21.34,2025-01-05,Grocery Item 07,Grocery,13.74,21.34,True
286,210,43,1,24.61,24.61,2025-01-05,completed,,East,24.61,2025-01-05,Grocery Item 03,Grocery,11.56,24.61,True
287,211,22,1,75.66,75.66,2025-01-05,completed,,Central,75.66,2025-01-05,Beauty Item 06,Beauty,36.14,75.66,True
288,212,36,1,53.45,53.45,2025-01-05,cancelled,,East,53.45,2025-01-05,Fashion Item 04,Fashion,28.42,53.45,False
289,213,45,1,31.58,31.58,2025-01-05,completed,,Central,31.58,2025-01-05,Grocery Item 05,Grocery,18.68,31.58,True
290,214,32,1,12.22,12.22,2025-01-05,completed,,South,12.22,2025-01-05,Sports Item 08,Sports,7.11,12.22,True
291,215,3,1,57.71,57.71,2025-01-06,completed,,Central,57.71,2025-01-06,Electronics Item 03,Electronics,26.19,57.71,True
292,216,3,1,57.71,57.71,2025-01-06,completed,,Central,57.71,2025-01-06,Electronics Item 03,Electronics,26.19,57.71,True
293,217,32,2,12.22,24.44,2025-01-06,processing,,East,24.44,2025-01-06,Sports Item 08,Sports,7.11,12.22,True
294,218,42,1,138.05,138.05,2025-01-06,completed,,East,172.76000000000002,2025-01-06,Grocery Item 02,Grocery,61.43,138.05,True
295,218,13,1,34.71,34.71,2025-01-06,completed,,East,172.76000000000002,2025-01-06,Home Item 05,Home,15.9,34.71,True
296,219,44,2,69.13,138.26,2025-01-06,completed,,South,159.6,2025-01-06,Grocery Item 04,Grocery,46.32,69.13,True
297,219,47,1,21.34,21.34,2025-01-06,completed,,South,159.6,2025-01-06,Grocery Item 07,Grocery,13.74,21.34,True
298,220,30,1,67.9,67.9,2025-01-06,completed,,North,67.9,2025-01-06,Sports Item 06,Sports,46.01,67.9,True
299,221,11,1,115.23,115.23,2025-01-06,completed,,Central,115.23,2025-01-06,Home Item 03,Home,73.04,115.23,True
300,222,33,2,171.28,342.56,2025-01-06,completed,,North,363.9,2025-01-06,Fashion Item 01,Fashion,77.9,171.28,True
301,222,47,1,21.34,21.34,2025-01-06,completed,,North,363.9,2025-01-06,Grocery Item 07,Grocery,13.74,21.34,True
302,223,40,1,202.48,202.48,2025-01-06,completed,,South,383.0,2025-01-06,Fashion Item 08,Fashion,92.66,202.48,True
303,223,32,1,12.22,12.22,2025-01-06,completed,,South,383.0,2025-01-06,Sports Item 08,Sports,7.11,12.22,True
304,223,28,2,84.15,168.3,2025-01-06,completed,,South,383.0,2025-01-06,Sports Item 04,Sports,39.74,84.15,True
305,224,20,1,42.3,42.3,2025-01-06,completed,,South,66.91,2025-01-06,Beauty Item 04,Beauty,18.73,42.3,True
306,224,43,1,24.61,24.61,2025-01-06,completed,,South,66.91,2025-01-06,Grocery Item 03,Grocery,11.56,24.61,True
307,225,32,1,12.22,12.22,2025-01-06,completed,,South,12.22,2025-01-06,Sports Item 08,Sports,7.11,12.22,True
308,226,18,1,37.74,37.74,2025-01-06,completed,,Central,37.74,2025-01-06,Beauty Item 02,Beauty,18.64,37.74,True
309,227,45,1,31.58,31.58,2025-01-06,completed,,South,52.05,2025-01-06,Grocery Item 05,Grocery,18.68,31.58,True
310,227,8,1,20.47,20.47,2025-01-06,completed,,South,52.05,2025-01-06,Electronics Item 08,Electronics,12.26,20.47,True
311,228,44,1,69.13,69.13,2025-01-06,completed,,Central,69.13,2025-01-06,Grocery Item 04,Grocery,46.32,69.13,True
312,229,33,1,171.28,171.28,2025-01-06,completed,,North,171.28,2025-01-06,Fashion Item 01,Fashion,77.9,171.28,True
313,230,44,2,69.13,138.26,2025-01-06,completed,,North,314.88,2025-01-06,Grocery Item 04,Grocery,46.32,69.13,True
314,230,14,1,61.39,61.39,2025-01-06,completed,,North,314.88,2025-01-06,Home Item 06,Home,36.75,61.39,True
315,230,11,1,115.23,115.23,2025-01-06,completed,,North,314.88,2025-01-06,Home Item 03,Home,73.04,115.23,True
316,231,22,2,75.66,151.32,2025-01-06,completed,,South,151.32,2025-01-06,Beauty Item 06,Beauty,36.14,75.66,True
317,232,8,1,20.47,20.47,2025-01-06,completed,,South,20.47,2025-01-06,Electronics Item 08,Electronics,12.26,20.47,True
318,233,14,1,61.39,61.39,2025-01-06,cancelled,,South,212.70999999999998,2025-01-06,Home Item 06,Home,36.75,61.39,False
319,233,22,2,75.66,151.32,2025-01-06,cancelled,,South,212.70999999999998,2025-01-06,Beauty Item 06,Beauty,36.14,75.66,False
320,234,21,1,78.32,78.32,2025-01-06,completed,,South,161.95,2025-01-06,Beauty Item 05,Beauty,34.88,78.32,True
321,234,8,1,20.47,20.47,2025-01-06,completed,,South,161.95,2025-01-06,Electronics Item 08,Electronics,12.26,20.47,True
322,234,45,2,31.58,63.16,2025-01-06,completed,,South,161.95,2025-01-06,Grocery Item 05,Grocery,18.68,31.58,True
323,235,11,1,115.23,115.23,2025-01-06,completed,,East,115.23,2025-01-06,Home Item 03,Home,73.04,115.23,True
324,236,33,2,171.28,342.56,2025-01-06,completed,,North,342.56,2025-01-06,Fashion Item 01,Fashion,77.9,171.28,True
325,237,47,2,21.34,42.68,2025-01-06,completed,,Central,42.68,2025-01-06,Grocery Item 07,Grocery,13.74,21.34,True
326,238,21,1,78.32,78.32,2025-01-06,completed,,North,90.53999999999999,2025-01-06,Beauty Item 05,Beauty,34.88,78.32,True
327,238,32,1,12.22,12.22,2025-01-06,completed,,North,90.53999999999999,2025-01-06,Sports Item 08,Sports,7.11,12.22,True
328,239,31,1,19.71,19.71,2025-01-06,cancelled,,South,222.19,2025-01-06,Sports Item 07,Sports,11.9,19.71,False
329,239,40,1,202.48,202.48,2025-01-06,cancelled,,South,222.19,2025-01-06,Fashion Item 08,Fashion,92.66,202.48,False
330,240,8,1,20.47,20.47,2025-01-06,completed,,South,20.47,2025-01-06,Electronics Item 08,Electronics,12.26,20.47,True
331,241,37,2,141.93,283.86,2025-01-06,completed,,South,283.86,2025-01-06,Fashion Item 05,Fashion,76.85,141.93,True
332,242,14,1,61.39,61.39,2025-01-06,completed,,Central,61.39,2025-01-06,Home Item 06,Home,36.75,61.39,True
333,243,32,1,12.22,12.22,2025-01-06,completed,,East,12.22,2025-01-06,Sports Item 08,Sports,7.11,12.22,True
334,244,33,1,171.28,171.28,2025-01-06,completed,,North,171.28,2025-01-06,Fashion Item 01,Fashion,77.9,171.28,True
335,245,34,1,43.74,43.74,2025-01-06,completed,,Central,43.74,2025-01-06,Fashion Item 02,Fashion,22.77,43.74,True
336,246,35,1,157.65,157.65,2025-01-06,completed,,South,238.73000000000002,2025-01-06,Fashion Item 03,Fashion,77.82,157.65,True
337,246,38,1,81.08,81.08,2025-01-06,completed,,South,238.73000000000002,2025-01-06,Fashion Item 06,Fashion,44.22,81.08,True
338,247,26,2,124.26,248.52,2025-01-06,completed,,Central,248.52,2025-01-06,Sports Item 02,Sports,72.7,124.26,True
339,248,23,2,83.16,166.32,2025-01-06,completed,,East,166.32,2025-01-06,Beauty Item 07,Beauty,39.32,83.16,True
340,249,42,1,138.05,138.05,2025-01-06,completed,,North,138.05,2025-01-06,Grocery Item 02,Grocery,61.43,138.05,True
341,250,8,2,20.47,40.94,2025-01-06,completed,,East,40.94,2025-01-06,Electronics Item 08,Electronics,12.26,20.47,True
342,251,8,2,20.47,40.94,2025-01-06,completed,,North,271.4,2025-01-06,Electronics Item 08,Electronics,12.26,20.47,True
343,251,11,2,115.23,230.46,2025-01-06,completed,,North,271.4,2025-01-06,Home Item 03,Home,73.04,115.23,True
344,252,34,1,43.74,43.74,2025-01-06,completed,,South,63.45,2025-01-06,Fashion Item 02,Fashion,22.77,43.74,True
345,252,31,1,19.71,19.71,2025-01-06,completed,,South,63.45,2025-01-06,Sports Item 07,Sports,11.9,19.71,True
346,253,42,1,138.05,138.05,2025-01-06,completed,,South,150.27,2025-01-06,Grocery Item 02,Grocery,61.43,138.05,True
347,253,32,1,12.22,12.22,2025-01-06,completed,,South,150.27,2025-01-06,Sports Item 08,Sports,7.11,12.22,True
348,254,26,2,124.26,248.52,2025-01-07,processing,,Central,248.52,2025-01-07,Sports Item 02,Sports,72.7,124.26,True
349,255,19,1,152.53,152.53,2025-01-07,completed,,Central,152.53,2025-01-07,Beauty Item 03,Beauty,83.95,152.53,True
350,256,14,1,61.39,61.39,2025-01-07,completed,,South,81.86,2025-01-07,Home Item 06,Home,36.75,61.39,True
351,256,8,1,20.47,20.47,2025-01-07,completed,,South,81.86,2025-01-07,Electronics Item 08,Electronics,12.26,20.47,True
352,257,15,2,173.9,347.8,2025-01-07,processing,,East,472.06,2025-01-07,Home Item 07,Home,83.24,173.9,True
353,257,26,1,124.26,124.26,2025-01-07,processing,,East,472.06,2025-01-07,Sports Item 02,Sports,72.7,124.26,True
354,258,22,1,75.66,75.66,2025-01-07,completed,,East,75.66,2025-01-07,Beauty Item 06,Beauty,36.14,75.66,True
355,259,15,1,173.9,173.9,2025-01-07,completed,,Central,173.9,2025-01-07,Home Item 07,Home,83.24,173.9,True
356,260,10,1,163.05,163.05,2025-01-07,completed,,Central,285.1,2025-01-07,Home Item 02,Home,76.01,163.05,True
357,260,21,1,78.32,78.32,2025-01-07,completed,,Central,285.1,2025-01-07,Beauty Item 05,Beauty,34.88,78.32,True
358,260,25,1,43.73,43.73,2025-01-07,completed,,Central,285.1,2025-01-07,Sports Item 01,Sports,20.88,43.73,True
359,261,13,1,34.71,34.71,2025-01-07,completed,,East,34.71,2025-01-07,Home Item 05,Home,15.9,34.71,True
360,262,19,1,152.53,152.53,2025-01-07,completed,,North,152.53,2025-01-07,Beauty Item 03,Beauty,83.95,152.53,True
361,263,36,1,53.45,53.45,2025-01-07,completed,,North,221.63,2025-01-07,Fashion Item 04,Fashion,28.42,53.45,True
362,263,46,1,125.88,125.88,2025-01-07,completed,,North,221.63,2025-01-07,Grocery Item 06,Grocery,73.75,125.88,True
363,263,20,1,42.3,42.3,2025-01-07,completed,,North,221.63,2025-01-07,Beauty Item 04,Beauty,18.73,42.3,True
364,264,14,1,61.39,61.39,2025-01-07,completed,,North,61.39,2025-01-07,Home Item 06,Home,36.75,61.39,True
365,265,9,1,59.69,59.69,2025-01-07,processing,,South,59.69,2025-01-07,Home Item 01,Home,38.0,59.69,True
366,266,37,1,141.93,141.93,2025-01-07,completed,,East,203.32,2025-01-07,Fashion Item 05,Fashion,76.85,141.93,True
367,266,14,1,61.39,61.39,2025-01-07,completed,,East,203.32,2025-01-07,Home Item 06,Home,36.75,61.39,True
368,267,43,1,24.61,24.61,2025-01-07,completed,,Central,24.61,2025-01-07,Grocery Item 03,Grocery,11.56,24.61,True
369,268,36,1,53.45,53.45,2025-01-07,completed,,North,125.92,2025-01-07,Fashion Item 04,Fashion,28.42,53.45,True
370,268,4,1,72.47,72.47,2025-01-07,completed,,North,125.92,2025-01-07,Electronics Item 04,Electronics,34.44,72.47,True
371,269,8,1,20.47,20.47,2025-01-07,completed,,South,20.47,2025-01-07,Electronics Item 08,Electronics,12.26,20.47,True
372,270,21,1,78.32,78.32,2025-01-07,completed,,Central,78.32,2025-01-07,Beauty Item 05,Beauty,34.88,78.32,True
373,271,40,2,202.48,404.96,2025-01-07,cancelled,,Central,520.1899999999999,2025-01-07,Fashion Item 08,Fashion,92.66,202.48,False
374,271,11,1,115.23,115.23,2025-01-07,cancelled,,Central,520.1899999999999,2025-01-07,Home Item 03,Home,73.04,115.23,False
375,272,39,2,124.06,248.12,2025-01-07,completed,,South,305.83,2025-01-07,Fashion Item 07,Fashion,65.04,124.06,True
376,272,3,1,57.71,57.71,2025-01-07,completed,,South,305.83,2025-01-07,Electronics Item 03,Electronics,26.19,57.71,True
377,273,14,2,61.39,122.78,2025-01-07,completed,,East,122.78,2025-01-07,Home Item 06,Home,36.75,61.39,True
378,274,13,2,34.71,69.42,2025-01-07,completed,,North,69.42,2025-01-07,Home Item 05,Home,15.9,34.71,True
379,275,8,1,20.47,20.47,2025-01-07,completed,,North,20.47,2025-01-07,Electronics Item 08,Electronics,12.26,20.47,True
380,276,21,2,78.32,156.64,2025-01-07,completed,,East,156.64,2025-01-07,Beauty Item 05,Beauty,34.88,78.32,True
381,277,11,1,115.23,115.23,2025-01-07,completed,,North,115.23,2025-01-07,Home Item 03,Home,73.04,115.23,True
382,278,35,1,157.65,157.65,2025-01-07,completed,,East,157.65,2025-01-07,Fashion Item 03,Fashion,77.82,157.65,True
383,279,36,1,53.45,53.45,2025-01-07,completed,,South,53.45,2025-01-07,Fashion Item 04,Fashion,28.42,53.45,True
384,280,19,2,152.53,305.06,2025-01-07,completed,,East,305.06,2025-01-07,Beauty Item 03,Beauty,83.95,152.53,True
385,281,40,2,202.48,404.96,2025-01-07,refunded,,South,404.96,2025-01-07,Fashion Item 08,Fashion,92.66,202.48,False
386,282,3,1,57.71,57.71,2025-01-07,completed,,North,183.59,2025-01-07,Electronics Item 03,Electronics,26.19,57.71,True
387,282,46,1,125.88,125.88,2025-01-07,completed,,North,183.59,2025-01-07,Grocery Item 06,Grocery,73.75,125.88,True
388,283,26,1,124.26,124.26,2025-01-07,completed,,South,124.26,2025-01-07,Sports Item 02,Sports,72.7,124.26,True
389,284,25,1,43.73,43.73,2025-01-07,refunded,,Central,111.63,2025-01-07,Sports Item 01,Sports,20.88,43.73,False
390,284,30,1,67.9,67.9,2025-01-07,refunded,,Central,111.63,2025-01-07,Sports Item 06,Sports,46.01,67.9,False
391,285,5,1,61.15,61.15,2025-01-07,completed,,Central,61.15,2025-01-07,Electronics Item 05,Electronics,33.0,61.15,True
392,286,30,1,67.9,67.9,2025-01-07,refunded,,East,132.98000000000002,2025-01-07,Sports Item 06,Sports,46.01,67.9,False
393,286,34,1,43.74,43.74,2025-01-07,refunded,,East,132.98000000000002,2025-01-07,Fashion Item 02,Fashion,22.77,43.74,False
394,286,47,1,21.34,21.34,2025-01-07,refunded,,East,132.98000000000002,2025-01-07,Grocery Item 07,Grocery,13.74,21.34,False
395,287,14,1,61.39,61.39,2025-01-07,completed,,South,61.39,2025-01-07,Home Item 06,Home,36.75,61.39,True
396,288,8,1,20.47,20.47,2025-01-07,completed,,North,230.71,2025-01-07,Electronics Item 08,Electronics,12.26,20.47,True
397,288,19,1,152.53,152.53,2025-01-07,completed,,North,230.71,2025-01-07,Beauty Item 03,Beauty,83.95,152.53,True
398,288,3,1,57.71,57.71,2025-01-07,completed,,North,230.71,2025-01-07,Electronics Item 03,Electronics,26.19,57.71,True
399,289,8,1,20.47,20.47,2025-01-07,completed,,Central,20.47,2025-01-07,Electronics Item 08,Electronics,12.26,20.47,True
