order_id,order_created_at,order_status,campaign_id,region,order_gmv,order_date,shipment_id,promised_ship_date,shipped_date,delivered_date,is_fulfilled,is_delayed
257,2025-01-07,processing,,East,472.06,2025-01-07,242.0,2025-01-09,2025-01-09,2025-01-12,1,0
258,2025-01-07,completed,,East,75.66,2025-01-07,243.0,2025-01-10,2025-01-08,2025-01-09,1,0
259,2025-01-07,completed,,Central,173.9,2025-01-07,244.0,2025-01-10,2025-01-12,2025-01-16,1,1
260,2025-01-07,completed,,Central,285.1,2025-01-07,245.0,2025-01-10,2025-01-10,2025-01-11,1,0
261,2025-01-07,completed,,East,34.71,2025-01-07,246.0,2025-01-10,2025-01-08,2025-01-10,1,0
262,2025-01-07,completed,,North,152.53,2025-01-07,247.0,2025-01-09,2025-01-12,2025-01-14,1,1
263,2025-01-07,completed,,North,221.63,2025-01-07,248.0,2025-01-10,2025-01-09,2025-01-13,1,0
264,2025-01-07,completed,,North,61.39,2025-01-07,249.0,2025-01-10,2025-01-08,2025-01-11,1,0
265,2025-01-07,processing,,South,59.69,2025-01-07,250.0,2025-01-09,2025-01-10,2025-01-13,1,1
266,2025-01-07,completed,,East,203.32,2025-01-07,251.0,2025-01-10,2025-01-10,2025-01-13,1,0
267,2025-01-07,completed,,Central,24.61,2025-01-07,252.0,2025-01-10,2025-01-10,2025-01-12,1,0
268,2025-01-07,completed,,North,125.92,2025-01-07,253.0,2025-01-11,,,0,1
269,2025-01-07,completed,,South,20.47,2025-01-07,254.0,2025-01-11,2025-01-09,2025-01-13,1,0
270,2025-01-07,completed,,Central,78.32,2025-01-07,255.0,2025-01-10,2025-01-08,2025-01-09,1,0
271,2025-01-07,cancelled,,Central,520.1899999999999,2025-01-07,,,,,0,1
272,2025-01-07,completed,,South,305.83,2025-01-07,256.0,2025-01-11,2025-01-10,2025-01-11,1,0
273,2025-01-07,completed,,East,122.78,2025-01-07,257.0,2025-01-09,,,0,1
274,2025-01-07,completed,,North,69.42,2025-01-07,258.0,2025-01-10,2025-01-08,2025-01-09,1,0
275,2025-01-07,completed,,North,20.47,2025-01-07,259.0,2025-01-09,2025-01-09,2025-01-12,1,0
276,2025-01-07,completed,,East,156.64,2025-01-07,260.0,2025-01-10,2025-01-10,2025-01-12,1,0
277,2025-01-07,completed,,North,115.23,2025-01-07,261.0,2025-01-10,2025-01-09,2025-01-11,1,0
278,2025-01-07,completed,,East,157.65,2025-01-07,262.0,2025-01-11,,,0,1
279,2025-01-07,completed,,South,53.45,2025-01-07,263.0,2025-01-11,2025-01-10,2025-01-12,1,0
280,2025-01-07,completed,,East,305.06,2025-01-07,264.0,2025-01-09,2025-01-09,2025-01-12,1,0
281,2025-01-07,refunded,,South,404.96,2025-01-07,,,,,0,1
282,2025-01-07,completed,,North,183.59,2025-01-07,265.0,2025-01-09,2025-01-09,2025-01-13,1,0
283,2025-01-07,completed,,South,124.26,2025-01-07,266.0,2025-01-10,,,0,1
284,2025-01-07,refunded,,Central,111.63,2025-01-07,,,,,0,1
285,2025-01-07,completed,,Central,61.15,2025-01-07,267.0,2025-01-10,2025-01-09,2025-01-10,1,0
286,2025-01-07,refunded,,East,132.98000000000002,2025-01-07,,,,,0,1
287,2025-01-07,completed,,South,61.39,2025-01-07,268.0,2025-01-09,2025-01-10,2025-01-11,1,1
288,2025-01-07,completed,,North,230.71,2025-01-07,269.0,2025-01-09,2025-01-10,2025-01-14,1,1
289,2025-01-07,completed,,Central,20.47,2025-01-07,270.0,2025-01-10,2025-01-12,2025-01-16,1,1
290,2025-01-08,completed,,North,61.39,2025-01-08,271.0,2025-01-12,2025-01-09,2025-01-10,1,0
291,2025-01-08,completed,,East,31.58,2025-01-08,272.0,2025-01-10,,,0,1
292,2025-01-08,completed,,North,347.8,2025-01-08,273.0,2025-01-12,2025-01-10,2025-01-13,1,0
293,2025-01-08,completed,,South,154.15,2025-01-08,274.0,2025-01-12,2025-01-11,2025-01-15,1,0
294,2025-01-08,completed,,North,141.93,2025-01-08,275.0,2025-01-11,2025-01-10,2025-01-12,1,0
295,2025-01-08,completed,,East,21.34,2025-01-08,276.0,2025-01-11,2025-01-10,2025-01-13,1,0
296,2025-01-08,completed,,North,53.45,2025-01-08,277.0,2025-01-10,2025-01-10,2025-01-11,1,0
297,2025-01-08,completed,,South,57.71,2025-01-08,278.0,2025-01-10,2025-01-11,2025-01-13,1,1
298,2025-01-08,completed,,North,43.73,2025-01-08,279.0,2025-01-12,2025-01-11,2025-01-12,1,0
299,2025-01-08,completed,,South,72.47,2025-01-08,280.0,2025-01-10,2025-01-10,2025-01-13,1,0
300,2025-01-08,completed,,North,158.32999999999998,2025-01-08,281.0,2025-01-12,2025-01-11,2025-01-13,1,0
301,2025-01-08,completed,,Central,136.48000000000002,2025-01-08,282.0,2025-01-12,2025-01-13,2025-01-16,1,1
302,2025-01-08,completed,,East,12.22,2025-01-08,283.0,2025-01-10,2025-01-15,2025-01-19,1,1
303,2025-01-08,completed,,East,61.15,2025-01-08,284.0,2025-01-10,2025-01-10,2025-01-13,1,0
304,2025-01-08,completed,,South,83.16,2025-01-08,285.0,2025-01-11,2025-01-09,2025-01-10,1,0
305,2025-01-08,completed,,East,31.58,2025-01-08,286.0,2025-01-11,2025-01-13,2025-01-16,1,1
306,2025-01-08,completed,,East,84.15,2025-01-08,287.0,2025-01-10,2025-01-10,2025-01-11,1,0
307,2025-01-08,completed,,North,196.27,2025-01-08,288.0,2025-01-10,2025-01-13,2025-01-15,1,1
308,2025-01-08,completed,,South,168.3,2025-01-08,289.0,2025-01-10,2025-01-10,2025-01-11,1,0
309,2025-01-08,completed,,North,282.43,2025-01-08,290.0,2025-01-11,2025-01-13,2025-01-14,1,1
310,2025-01-08,completed,,North,202.48,2025-01-08,291.0,2025-01-10,2025-01-10,2025-01-13,1,0
311,2025-01-08,completed,,South,249.48,2025-01-08,292.0,2025-01-11,2025-01-10,2025-01-11,1,0
312,2025-01-08,processing,,North,57.71,2025-01-08,293.0,2025-01-10,2025-01-10,2025-01-13,1,0
313,2025-01-08,completed,,East,61.269999999999996,2025-01-08,294.0,2025-01-11,2025-01-10,2025-01-14,1,0
314,2025-01-08,completed,,South,215.48,2025-01-08,295.0,2025-01-11,2025-01-13,2025-01-16,1,1
315,2025-01-08,completed,,East,176.4,2025-01-08,296.0,2025-01-12,2025-01-11,2025-01-12,1,0
316,2025-01-08,processing,,South,472.95,2025-01-08,297.0,2025-01-12,2025-01-11,2025-01-14,1,0
317,2025-01-08,completed,,South,20.47,2025-01-08,298.0,2025-01-11,2025-01-09,2025-01-13,1,0
318,2025-01-08,refunded,,East,12.22,2025-01-08,,,,,0,1
319,2025-01-08,completed,,South,78.32,2025-01-08,299.0,2025-01-11,2025-01-10,2025-01-12,1,0
320,2025-01-08,processing,,North,43.74,2025-01-08,300.0,2025-01-10,2025-01-10,2025-01-13,1,0
321,2025-01-08,completed,,East,57.71,2025-01-08,301.0,2025-01-11,2025-01-11,2025-01-12,1,0
322,2025-01-08,completed,,East,232.18,2025-01-08,302.0,2025-01-12,2025-01-10,2025-01-11,1,0
323,2025-01-08,completed,,Central,101.25,2025-01-08,303.0,2025-01-11,2025-01-10,2025-01-13,1,0
324,2025-01-08,completed,,Central,152.57999999999998,2025-01-08,304.0,2025-01-12,2025-01-11,2025-01-12,1,0
325,2025-01-08,completed,,North,201.14999999999998,2025-01-08,305.0,2025-01-11,2025-01-15,2025-01-19,1,1
326,2025-01-08,completed,,South,69.13,2025-01-08,306.0,2025-01-10,2025-01-11,2025-01-15,1,1
327,2025-01-08,completed,,North,158.96,2025-01-08,307.0,2025-01-11,2025-01-11,2025-01-15,1,0
328,2025-01-08,completed,,North,119.12,2025-01-08,308.0,2025-01-12,2025-01-13,2025-01-15,1,1
329,2025-01-08,completed,,East,407.04,2025-01-08,309.0,2025-01-11,2025-01-11,2025-01-14,1,0
330,2025-01-08,completed,,East,40.94,2025-01-08,310.0,2025-01-11,2025-01-10,2025-01-12,1,0
331,2025-01-08,completed,,East,167.86,2025-01-08,311.0,2025-01-11,2025-01-09,2025-01-10,1,0
332,2025-01-09,completed,,Central,471.42999999999995,2025-01-09,312.0,2025-01-11,2025-01-16,2025-01-17,1,1
333,2025-01-09,completed,,East,78.32,2025-01-09,313.0,2025-01-13,2025-01-16,2025-01-17,1,1
334,2025-01-09,processing,,East,130.21,2025-01-09,314.0,2025-01-11,2025-01-11,2025-01-14,1,0
335,2025-01-09,completed,,Central,215.82,2025-01-09,315.0,2025-01-12,2025-01-11,2025-01-15,1,0
336,2025-01-09,completed,,East,78.32,2025-01-09,316.0,2025-01-11,2025-01-12,2025-01-16,1,1
337,2025-01-09,completed,,East,101.03,2025-01-09,317.0,2025-01-12,2025-01-12,2025-01-16,1,0
338,2025-01-09,completed,,North,299.62,2025-01-09,318.0,2025-01-12,2025-01-14,2025-01-17,1,1
339,2025-01-09,completed,,North,202.48,2025-01-09,319.0,2025-01-11,2025-01-11,2025-01-13,1,0
340,2025-01-09,completed,,East,24.61,2025-01-09,320.0,2025-01-12,2025-01-14,2025-01-18,1,1
341,2025-01-09,completed,,North,148.77,2025-01-09,321.0,2025-01-12,2025-01-14,2025-01-17,1,1
342,2025-01-09,completed,,South,214.38,2025-01-09,322.0,2025-01-13,2025-01-11,2025-01-15,1,0
343,2025-01-09,completed,,East,429.4,2025-01-09,323.0,2025-01-12,2025-01-14,2025-01-17,1,1
344,2025-01-09,completed,,North,207.39,2025-01-09,324.0,2025-01-12,2025-01-11,2025-01-13,1,0
345,2025-01-09,completed,,South,31.58,2025-01-09,325.0,2025-01-12,2025-01-11,2025-01-13,1,0
346,2025-01-09,completed,,North,31.58,2025-01-09,326.0,2025-01-12,2025-01-14,2025-01-17,1,1
347,2025-01-09,completed,,Central,227.07,2025-01-09,327.0,2025-01-12,2025-01-12,2025-01-15,1,0
348,2025-01-09,completed,,North,78.32,2025-01-09,328.0,2025-01-12,2025-01-11,2025-01-15,1,0
349,2025-01-09,completed,,East,117.99,2025-01-09,329.0,2025-01-12,2025-01-16,2025-01-19,1,1
350,2025-01-09,completed,,East,156.62,2025-01-09,330.0,2025-01-13,2025-01-12,2025-01-13,1,0
351,2025-01-09,completed,,North,138.05,2025-01-09,331.0,2025-01-11,2025-01-12,2025-01-15,1,1
352,2025-01-09,completed,,Central,157.65,2025-01-09,332.0,2025-01-11,2025-01-16,2025-01-20,1,1
353,2025-01-09,refunded,,East,168.3,2025-01-09,,,,,0,1
354,2025-01-09,completed,,Central,168.3,2025-01-09,333.0,2025-01-12,2025-01-12,2025-01-14,1,0
355,2025-01-09,completed,,East,446.92,2025-01-09,334.0,2025-01-12,2025-01-14,2025-01-17,1,1
356,2025-01-09,completed,,South,12.22,2025-01-09,335.0,2025-01-11,2025-01-11,2025-01-15,1,0
357,2025-01-09,completed,,South,207.18,2025-01-09,336.0,2025-01-11,,,0,1
358,2025-01-09,completed,,East,69.13,2025-01-09,337.0,2025-01-12,2025-01-14,2025-01-18,1,1
359,2025-01-09,completed,,East,157.65,2025-01-09,338.0,2025-01-12,2025-01-11,2025-01-12,1,0
360,2025-01-09,completed,,East,232.43,2025-01-09,339.0,2025-01-12,2025-01-11,2025-01-12,1,0
361,2025-01-09,completed,,South,117.99,2025-01-09,340.0,2025-01-13,2025-01-11,2025-01-13,1,0
362,2025-01-09,completed,,East,43.73,2025-01-09,341.0,2025-01-12,2025-01-12,2025-01-14,1,0
363,2025-01-09,processing,,North,327.52000000000004,2025-01-09,342.0,2025-01-12,2025-01-14,2025-01-16,1,1
364,2025-01-09,cancelled,,Central,141.86,2025-01-09,,,,,0,1
365,2025-01-09,completed,,North,366.27,2025-01-09,343.0,2025-01-11,2025-01-12,2025-01-13,1,1
366,2025-01-09,completed,,Central,72.47,2025-01-09,344.0,2025-01-12,2025-01-11,2025-01-12,1,0
367,2025-01-09,completed,,East,24.44,2025-01-09,345.0,2025-01-12,2025-01-11,2025-01-12,1,0
368,2025-01-09,completed,,Central,258.03,2025-01-09,346.0,2025-01-12,2025-01-12,2025-01-15,1,0
369,2025-01-09,completed,,East,127.61,2025-01-09,347.0,2025-01-12,2025-01-11,2025-01-14,1,0
370,2025-01-09,completed,,Central,20.47,2025-01-09,348.0,2025-01-12,2025-01-11,2025-01-15,1,0
371,2025-01-10,completed,,South,34.71,2025-01-10,349.0,2025-01-13,2025-01-13,2025-01-17,1,0
372,2025-01-10,completed,,North,61.39,2025-01-10,350.0,2025-01-13,2025-01-17,2025-01-21,1,1
373,2025-01-10,unknown_status,,North,37.74,2025-01-10,,,,,0,1
374,2025-01-10,completed,,Central,57.71,2025-01-10,351.0,2025-01-13,2025-01-12,2025-01-14,1,0
375,2025-01-10,completed,,South,53.45,2025-01-10,352.0,2025-01-14,2025-01-13,2025-01-15,1,0
376,2025-01-10,completed,,North,171.36,2025-01-10,353.0,2025-01-14,2025-01-13,2025-01-14,1,0
377,2025-01-10,completed,,North,83.16,2025-01-10,354.0,2025-01-14,2025-01-13,2025-01-16,1,0
378,2025-01-10,completed,,South,34.71,2025-01-10,355.0,2025-01-12,2025-01-11,2025-01-13,1,0
379,2025-01-10,completed,,South,49.36,2025-01-10,356.0,2025-01-12,2025-01-15,2025-01-18,1,1
380,2025-01-10,completed,,East,290.53999999999996,2025-01-10,357.0,2025-01-14,2025-01-13,2025-01-16,1,0
381,2025-01-10,processing,,North,59.69,2025-01-10,358.0,2025-01-14,2025-01-17,2025-01-19,1,1
382,2025-01-10,completed,,Central,157.65,2025-01-10,359.0,2025-01-12,2025-01-15,2025-01-16,1,1
383,2025-01-10,cancelled,,East,676.8900000000001,2025-01-10,,,,,0,1
384,2025-01-10,completed,,Central,61.41,2025-01-10,360.0,2025-01-14,2025-01-13,2025-01-14,1,0
385,2025-01-10,cancelled,,South,88.37,2025-01-10,,,,,0,1
386,2025-01-10,completed,,Central,21.34,2025-01-10,361.0,2025-01-12,2025-01-15,2025-01-19,1,1
387,2025-01-10,completed,,North,81.86,2025-01-10,362.0,2025-01-12,2025-01-12,2025-01-14,1,0
388,2025-01-10,completed,,South,138.05,2025-01-10,363.0,2025-01-13,2025-01-17,2025-01-18,1,1
389,2025-01-10,completed,,East,283.86,2025-01-10,364.0,2025-01-14,2025-01-12,2025-01-15,1,0
390,2025-01-10,completed,,East,34.71,2025-01-10,365.0,2025-01-13,2025-01-12,2025-01-15,1,0
391,2025-01-10,processing,,South,86.0,2025-01-10,366.0,2025-01-13,2025-01-11,2025-01-15,1,0
392,2025-01-10,completed,,Central,19.71,2025-01-10,367.0,2025-01-12,2025-01-13,2025-01-15,1,1
393,2025-01-10,completed,,North,307.92,2025-01-10,368.0,2025-01-13,2025-01-13,2025-01-16,1,0
394,2025-01-10,cancelled,,North,37.74,2025-01-10,,,,,0,1
395,2025-01-10,processing,,North,69.13,2025-01-10,369.0,2025-01-13,2025-01-13,2025-01-17,1,0
396,2025-01-10,completed,,Central,157.65,2025-01-10,370.0,2025-01-13,2025-01-12,2025-01-15,1,0
397,2025-01-10,completed,,East,83.16,2025-01-10,371.0,2025-01-13,2025-01-15,2025-01-17,1,1
398,2025-01-10,completed,,Central,73.83,2025-01-10,372.0,2025-01-12,2025-01-13,2025-01-17,1,1
399,2025-01-10,processing,,East,83.16,2025-01-10,373.0,2025-01-13,2025-01-13,2025-01-15,1,0
400,2025-01-10,completed,,North,250.92,2025-01-10,374.0,2025-01-13,2025-01-12,2025-01-13,1,0
401,2025-01-10,completed,,Central,115.23,2025-01-10,375.0,2025-01-13,2025-01-12,2025-01-16,1,0
402,2025-01-10,completed,,Central,43.74,2025-01-10,376.0,2025-01-12,2025-01-12,2025-01-13,1,0
403,2025-01-10,processing,,North,216.2,2025-01-10,377.0,2025-01-13,2025-01-15,2025-01-19,1,1
404,2025-01-11,completed,,Central,163.05,2025-01-11,378.0,2025-01-15,2025-01-16,2025-01-18,1,1
405,2025-01-11,cancelled,,Central,326.1,2025-01-11,,,,,0,1
406,2025-01-11,processing,,East,21.34,2025-01-11,379.0,2025-01-14,2025-01-12,2025-01-15,1,0
407,2025-01-11,completed,,East,84.6,2025-01-11,380.0,2025-01-14,2025-01-13,2025-01-17,1,0
408,2025-01-11,completed,,South,278.52,2025-01-11,381.0,2025-01-14,2025-01-13,2025-01-15,1,0
409,2025-01-11,completed,,South,267.38,2025-01-11,382.0,2025-01-15,2025-01-12,2025-01-15,1,0
410,2025-01-11,completed,,East,53.45,2025-01-11,383.0,2025-01-14,2025-01-13,2025-01-14,1,0
411,2025-01-11,completed,,Central,115.23,2025-01-11,384.0,2025-01-14,2025-01-12,2025-01-13,1,0
412,2025-01-11,completed,,Central,124.26,2025-01-11,385.0,2025-01-13,2025-01-13,2025-01-16,1,0
413,2025-01-11,processing,,East,163.05,2025-01-11,386.0,2025-01-13,2025-01-12,2025-01-13,1,0
414,2025-01-11,completed,,South,116.13,2025-01-11,387.0,2025-01-14,2025-01-12,2025-01-15,1,0
415,2025-01-11,completed,,East,125.07999999999998,2025-01-11,388.0,2025-01-14,2025-01-16,2025-01-20,1,1
416,2025-01-11,completed,,South,53.45,2025-01-11,389.0,2025-01-14,2025-01-14,2025-01-16,1,0
417,2025-01-11,completed,,South,37.74,2025-01-11,390.0,2025-01-14,2025-01-18,2025-01-21,1,1
418,2025-01-11,completed,,Central,117.87,2025-01-11,391.0,2025-01-14,2025-01-12,2025-01-16,1,0
419,2025-01-11,completed,,North,631.9300000000001,2025-01-11,392.0,2025-01-15,2025-01-14,2025-01-17,1,0
420,2025-01-11,cancelled,,Central,304.33000000000004,2025-01-11,,,,,0,1
421,2025-01-11,completed,,North,152.2,2025-01-11,393.0,2025-01-14,2025-01-13,2025-01-14,1,0
422,2025-01-11,completed,,North,78.32,2025-01-11,394.0,2025-01-15,2025-01-14,2025-01-16,1,0
423,2025-01-11,completed,,East,153.28,2025-01-11,395.0,2025-01-13,2025-01-12,2025-01-13,1,0
424,2025-01-11,processing,,North,53.45,2025-01-11,396.0,2025-01-14,2025-01-12,2025-01-16,1,0
425,2025-01-11,completed,,East,251.76,2025-01-11,397.0,2025-01-14,2025-01-13,2025-01-14,1,0
426,2025-01-11,completed,,North,412.71000000000004,2025-01-11,398.0,2025-01-14,2025-01-14,2025-01-16,1,0
427,2025-01-11,completed,,North,53.45,2025-01-11,399.0,2025-01-14,2025-01-13,2025-01-16,1,0
428,2025-01-11,completed,,South,42.3,2025-01-11,400.0,2025-01-13,2025-01-12,2025-01-15,1,0
429,2025-01-11,completed,,South,151.32,2025-01-11,401.0,2025-01-14,2025-01-13,2025-01-15,1,0
430,2025-01-11,refunded,,North,20.47,2025-01-11,,,,,0,1
431,2025-01-11,completed,,North,93.81,2025-01-11,402.0,2025-01-14,2025-01-12,2025-01-15,1,0
432,2025-01-11,completed,,South,951.86,2025-01-11,403.0,2025-01-15,2025-01-13,2025-01-15,1,0
433,2025-01-11,completed,,Central,43.73,2025-01-11,404.0,2025-01-14,2025-01-14,2025-01-16,1,0
434,2025-01-11,completed,,South,42.3,2025-01-11,405.0,2025-01-13,2025-01-13,2025-01-14,1,0
435,2025-01-11,completed,,East,248.52,2025-01-11,406.0,2025-01-15,2025-01-12,2025-01-16,1,0
436,2025-01-11,completed,,East,568.01,2025-01-11,407.0,2025-01-15,2025-01-16,2025-01-17,1,1
437,2025-01-11,completed,,South,141.65,2025-01-11,408.0,2025-01-14,2025-01-13,2025-01-15,1,0
438,2025-01-11,completed,,Central,389.05,2025-01-11,409.0,2025-01-15,2025-01-13,2025-01-16,1,0
439,2025-01-11,completed,,East,200.33,2025-01-11,410.0,2025-01-15,2025-01-12,2025-01-14,1,0
440,2025-01-12,completed,,South,20.47,2025-01-12,411.0,2025-01-15,2025-01-14,2025-01-15,1,0
441,2025-01-12,completed,,South,67.9,2025-01-12,412.0,2025-01-15,2025-01-14,2025-01-17,1,0
442,2025-01-12,cancelled,,South,78.32,2025-01-12,,,,,0,1
443,2025-01-12,completed,,South,399.09000000000003,2025-01-12,413.0,2025-01-15,2025-01-17,2025-01-21,1,1
444,2025-01-12,completed,,East,163.05,2025-01-12,414.0,2025-01-15,2025-01-19,2025-01-23,1,1
445,2025-01-12,completed,,North,83.16,2025-01-12,415.0,2025-01-15,2025-01-15,2025-01-17,1,0
446,2025-01-12,processing,,North,20.47,2025-01-12,416.0,2025-01-15,2025-01-15,2025-01-18,1,0
447,2025-01-12,completed,,Central,187.12,2025-01-12,417.0,2025-01-16,2025-01-15,2025-01-18,1,0
448,2025-01-12,completed,,South,12.22,2025-01-12,418.0,2025-01-15,2025-01-15,2025-01-18,1,0
449,2025-01-12,completed,,South,152.29,2025-01-12,419.0,2025-01-15,2025-01-14,2025-01-15,1,0
450,2025-01-12,completed,,East,83.01,2025-01-12,420.0,2025-01-15,2025-01-14,2025-01-15,1,0
451,2025-01-12,completed,,Central,144.13,2025-01-12,421.0,2025-01-14,2025-01-15,2025-01-19,1,1
452,2025-01-12,completed,,South,650.78,2025-01-12,422.0,2025-01-15,2025-01-19,2025-01-20,1,1
453,2025-01-12,completed,,Central,125.88,2025-01-12,423.0,2025-01-15,2025-01-14,2025-01-15,1,0
454,2025-01-12,completed,,North,29.669999999999998,2025-01-12,424.0,2025-01-16,2025-01-15,2025-01-17,1,0
455,2025-01-12,completed,,South,84.6,2025-01-12,425.0,2025-01-15,2025-01-14,2025-01-18,1,0
456,2025-01-12,completed,,Central,288.26,2025-01-12,426.0,2025-01-15,2025-01-14,2025-01-15,1,0
457,2025-01-12,completed,,Central,120.87,2025-01-12,427.0,2025-01-14,2025-01-14,2025-01-15,1,0
458,2025-01-12,completed,,South,115.42,2025-01-12,428.0,2025-01-15,2025-01-13,2025-01-15,1,0
459,2025-01-12,completed,,North,202.06,2025-01-12,429.0,2025-01-15,2025-01-14,2025-01-15,1,0
460,2025-01-12,completed,,East,87.46,2025-01-12,430.0,2025-01-14,2025-01-14,2025-01-18,1,0
461,2025-01-12,completed,,North,209.04,2025-01-12,431.0,2025-01-15,2025-01-14,2025-01-15,1,0
462,2025-01-12,completed,,North,179.38,2025-01-12,432.0,2025-01-16,2025-01-14,2025-01-15,1,0
463,2025-01-12,completed,,East,232.18,2025-01-12,433.0,2025-01-15,2025-01-14,2025-01-16,1,0
464,2025-01-12,processing,,East,88.2,2025-01-12,434.0,2025-01-14,2025-01-17,2025-01-20,1,1
465,2025-01-12,completed,,South,303.51,2025-01-12,435.0,2025-01-15,,,0,1
466,2025-01-12,completed,,Central,49.36,2025-01-12,436.0,2025-01-15,2025-01-14,2025-01-18,1,0
467,2025-01-12,completed,,South,24.61,2025-01-12,437.0,2025-01-14,2025-01-15,2025-01-19,1,1
468,2025-01-12,completed,,East,20.47,2025-01-12,438.0,2025-01-16,2025-01-14,2025-01-18,1,0
469,2025-01-12,completed,,North,61.39,2025-01-12,439.0,2025-01-15,2025-01-15,2025-01-16,1,0
470,2025-01-12,completed,,North,99.1,2025-01-12,440.0,2025-01-14,,,0,1
471,2025-01-12,completed,,Central,53.45,2025-01-12,441.0,2025-01-15,,,0,1
472,2025-01-12,completed,,South,61.39,2025-01-12,442.0,2025-01-16,2025-01-14,2025-01-15,1,0
473,2025-01-12,completed,,South,84.15,2025-01-12,443.0,2025-01-15,2025-01-17,2025-01-18,1,1
474,2025-01-12,processing,,Central,296.69,2025-01-12,444.0,2025-01-15,2025-01-13,2025-01-15,1,0
475,2025-01-12,completed,,North,366.79,2025-01-12,445.0,2025-01-15,2025-01-15,2025-01-16,1,0
476,2025-01-12,completed,,South,88.16,2025-01-12,446.0,2025-01-15,2025-01-15,2025-01-17,1,0
477,2025-01-12,processing,,North,73.92,2025-01-12,447.0,2025-01-15,,,0,1
478,2025-01-12,completed,,Central,222.17000000000002,2025-01-12,448.0,2025-01-16,2025-01-14,2025-01-16,1,0
479,2025-01-12,completed,,South,59.13,2025-01-12,449.0,2025-01-14,2025-01-15,2025-01-17,1,1
480,2025-01-12,refunded,,North,31.58,2025-01-12,,,,,0,1
481,2025-01-12,completed,,South,95.86,2025-01-12,450.0,2025-01-14,2025-01-14,2025-01-18,1,0
482,2025-01-12,completed,,South,98.78999999999999,2025-01-12,451.0,2025-01-15,2025-01-13,2025-01-14,1,0
483,2025-01-12,completed,,Central,138.05,2025-01-12,452.0,2025-01-14,2025-01-14,2025-01-15,1,0
484,2025-01-12,processing,,North,342.56,2025-01-12,453.0,2025-01-15,2025-01-19,2025-01-21,1,1
485,2025-01-12,completed,,North,78.32,2025-01-12,454.0,2025-01-15,2025-01-14,2025-01-18,1,0
486,2025-01-12,completed,,Central,43.73,2025-01-12,455.0,2025-01-15,2025-01-14,2025-01-16,1,0
487,2025-01-12,refunded,,South,84.15,2025-01-12,,,,,0,1
488,2025-01-12,processing,,North,20.47,2025-01-12,456.0,2025-01-16,2025-01-14,2025-01-17,1,0
489,2025-01-13,processing,,Central,83.16,2025-01-13,457.0,2025-01-17,2025-01-16,2025-01-19,1,0
490,2025-01-13,completed,,South,115.23,2025-01-13,458.0,2025-01-15,2025-01-16,2025-01-19,1,1
491,2025-01-13,completed,,North,540.03,2025-01-13,459.0,2025-01-17,2025-01-20,2025-01-22,1,1
492,2025-01-13,completed,,East,428.03,2025-01-13,460.0,2025-01-16,2025-01-16,2025-01-18,1,0
493,2025-01-13,completed,,East,78.32,2025-01-13,461.0,2025-01-16,2025-01-15,2025-01-16,1,0
494,2025-01-13,refunded,,South,78.32,2025-01-13,,,,,0,1
495,2025-01-13,completed,,South,103.63,2025-01-13,462.0,2025-01-16,2025-01-14,2025-01-17,1,0
496,2025-01-13,completed,,East,72.47,2025-01-13,463.0,2025-01-15,2025-01-18,2025-01-20,1,1
497,2025-01-13,completed,,East,40.94,2025-01-13,464.0,2025-01-15,2025-01-18,2025-01-21,1,1
498,2025-01-13,completed,,North,173.9,2025-01-13,465.0,2025-01-16,2025-01-16,2025-01-20,1,0
