order_id,order_created_at,order_status,campaign_id,region,order_gmv,order_date
523,2025-01-13,processing,,South,83.16,2025-01-13
524,2025-01-13,completed,,South,160.35,2025-01-13
525,2025-01-13,completed,,East,78.32,2025-01-13
526,2025-01-13,completed,,North,152.29,2025-01-13
527,2025-01-13,completed,,North,127.88,2025-01-13
528,2025-01-13,refunded,,East,69.13,2025-01-13
529,2025-01-13,completed,,South,19.71,2025-01-13
530,2025-01-13,completed,,South,202.48,2025-01-13
531,2025-01-13,processing,,South,43.73,2025-01-13
532,2025-01-14,completed,,Central,144.13,2025-01-14
533,2025-01-14,processing,,North,67.9,2025-01-14
534,2025-01-14,completed,,Central,141.93,2025-01-14
535,2025-01-14,refunded,,South,564.38,2025-01-14
536,2025-01-14,completed,,South,141.86,2025-01-14
537,2025-01-14,completed,,Central,124.26,2025-01-14
538,2025-01-14,refunded,,North,404.96,2025-01-14
539,2025-01-14,completed,,East,117.99,2025-01-14
540,2025-01-14,completed,,South,203.7,2025-01-14
541,2025-01-14,completed,,South,212.26,2025-01-14
542,2025-01-14,cancelled,,East,81.08,2025-01-14
543,2025-01-14,processing,,Central,42.68,2025-01-14
544,2025-01-14,completed,,South,152.53,2025-01-14
545,2025-01-14,completed,,South,61.39,2025-01-14
546,2025-01-14,completed,,Central,95.38,2025-01-14
547,2025-01-14,cancelled,,South,37.74,2025-01-14
548,2025-01-14,completed,,North,69.13,2025-01-14
549,2025-01-14,completed,,Central,213.71,2025-01-14
550,2025-01-14,completed,,East,53.45,2025-01-14
551,2025-01-14,processing,,South,317.32,2025-01-14
552,2025-01-14,completed,,South,73.92,2025-01-14
553,2025-01-14,completed,,South,67.28999999999999,2025-01-14
554,2025-01-14,completed,,Central,400.83,2025-01-14
555,2025-01-14,completed,,East,98.03,2025-01-14
556,2025-01-14,completed,,East,245.11,2025-01-14
557,2025-01-14,completed,,Central,123.26,2025-01-14
558,2025-01-14,completed,,North,347.9,2025-01-14
559,2025-01-14,completed,,East,61.39,2025-01-14
560,2025-01-14,completed,,South,136.76,2025-01-14
561,2025-01-14,completed,,North,306.35,2025-01-14
562,2025-01-14,completed,,Central,42.3,2025-01-14
563,2025-01-14,completed,,North,198.59,2025-01-14
564,2025-01-14,completed,,East,340.23,2025-01-14
565,2025-01-14,completed,,East,21.34,2025-01-14
566,2025-01-14,completed,,North,12.22,2025-01-14
567,2025-01-14,completed,,Central,57.71,2025-01-14
568,2025-01-14,completed,,North,202.48,2025-01-14
569,2025-01-14,completed,,South,387.9,2025-01-14
570,2025-01-14,completed,,North,81.72,2025-01-14
571,2025-01-14,completed,,East,72.47,2025-01-14
572,2025-01-14,processing,,North,245.53,2025-01-14
573,2025-01-14,completed,,South,9.2,2025-01-14
574,2025-01-15,completed,,East,422.42,2025-01-15
575,2025-01-15,completed,,Central,21.34,2025-01-15
576,2025-01-15,completed,,North,157.65,2025-01-15
577,2025-01-15,completed,,South,199.20000000000002,2025-01-15
578,2025-01-15,completed,,East,61.39,2025-01-15
579,2025-01-15,completed,,North,83.16,2025-01-15
580,2025-01-15,completed,,Central,171.28,2025-01-15
581,2025-01-15,completed,,North,125.88,2025-01-15
582,2025-01-15,completed,,South,285.34000000000003,2025-01-15
583,2025-01-15,cancelled,,East,40.94,2025-01-15
584,2025-01-15,completed,,Central,78.32,2025-01-15
585,2025-01-15,completed,,South,34.71,2025-01-15
586,2025-01-15,completed,,East,517.66,2025-01-15
587,2025-01-15,completed,,Central,173.9,2025-01-15
588,2025-01-15,completed,,North,21.34,2025-01-15
589,2025-01-15,completed,,Central,155.84,2025-01-15
590,2025-01-15,completed,,South,20.47,2025-01-15
591,2025-01-15,completed,,Central,21.34,2025-01-15
592,2025-01-15,completed,,East,151.32,2025-01-15
593,2025-01-15,completed,,North,168.3,2025-01-15
594,2025-01-15,completed,,East,67.9,2025-01-15
595,2025-01-15,completed,,North,84.15,2025-01-15
596,2025-01-15,completed,,Central,12.22,2025-01-15
597,2025-01-15,completed,,Central,122.78,2025-01-15
598,2025-01-15,completed,,South,241.8,2025-01-15
599,2025-01-15,cancelled,,South,161.57000000000002,2025-01-15
600,2025-01-15,refunded,,North,53.45,2025-01-15
601,2025-01-15,completed,,East,124.06,2025-01-15
602,2025-01-15,completed,,North,521.7,2025-01-15
603,2025-01-15,completed,,North,83.16,2025-01-15
604,2025-01-15,completed,,South,78.32,2025-01-15
605,2025-01-15,processing,,East,122.78,2025-01-15
606,2025-01-15,completed,,South,163.05,2025-01-15
607,2025-01-15,completed,,South,171.28,2025-01-15
608,2025-01-15,completed,,Central,72.47,2025-01-15
609,2025-01-15,completed,,Central,24.68,2025-01-15
610,2025-01-15,processing,,Central,24.61,2025-01-15
611,2025-01-15,completed,,Central,69.13,2025-01-15
612,2025-01-15,completed,,Central,213.92000000000002,2025-01-15
613,2025-01-15,completed,,East,43.74,2025-01-15
614,2025-01-15,completed,,East,168.0,2025-01-15
615,2025-01-15,completed,,South,12.22,2025-01-15
616,2025-01-15,completed,,East,69.13,2025-01-15
617,2025-01-15,completed,,North,24.61,2025-01-15
618,2025-01-15,completed,,North,53.45,2025-01-15
619,2025-01-15,completed,,North,21.34,2025-01-15
620,2025-01-16,completed,,North,34.71,2025-01-16
621,2025-01-16,completed,,South,193.51000000000002,2025-01-16
622,2025-01-16,completed,,North,75.48,2025-01-16
623,2025-01-16,completed,,South,34.71,2025-01-16
624,2025-01-16,completed,,South,78.44,2025-01-16
625,2025-01-16,completed,,North,24.61,2025-01-16
626,2025-01-16,completed,,East,222.88,2025-01-16
627,2025-01-16,completed,,East,20.47,2025-01-16
628,2025-01-16,completed,,Central,42.68,2025-01-16
629,2025-01-16,completed,,Central,135.8,2025-01-16
630,2025-01-16,refunded,,East,276.1,2025-01-16
631,2025-01-16,refunded,,East,20.47,2025-01-16
632,2025-01-16,completed,,Central,49.98,2025-01-16
633,2025-01-16,completed,,Central,78.06,2025-01-16
634,2025-01-16,completed,,Central,124.26,2025-01-16
635,2025-01-16,completed,,East,20.47,2025-01-16
636,2025-01-16,completed,,East,61.39,2025-01-16
637,2025-01-16,completed,,East,117.99,2025-01-16
638,2025-01-16,completed,,East,79.4,2025-01-16
639,2025-01-16,completed,,East,173.9,2025-01-16
640,2025-01-16,completed,,South,43.73,2025-01-16
641,2025-01-16,completed,,South,97.0,2025-01-16
642,2025-01-16,completed,,South,49.05,2025-01-16
643,2025-01-16,completed,,South,20.47,2025-01-16
644,2025-01-16,completed,,North,101.03,2025-01-16
645,2025-01-16,completed,,Central,42.3,2025-01-16
646,2025-01-16,refunded,,North,78.32,2025-01-16
647,2025-01-16,completed,,East,34.71,2025-01-16
648,2025-01-16,completed,,Central,57.71,2025-01-16
649,2025-01-16,completed,,North,237.19,2025-01-16
650,2025-01-16,completed,,North,163.05,2025-01-16
651,2025-01-16,processing,,Central,206.87,2025-01-16
652,2025-01-16,completed,,Central,75.48,2025-01-16
653,2025-01-16,completed,,East,89.28999999999999,2025-01-16
654,2025-01-16,completed,,South,69.13,2025-01-16
655,2025-01-16,completed,,East,138.26,2025-01-16
656,2025-01-16,completed,,East,152.53,2025-01-16
657,2025-01-16,completed,,Central,24.61,2025-01-16
658,2025-01-16,completed,,North,100.26,2025-01-16
659,2025-01-17,completed,,South,137.03,2025-01-17
660,2025-01-17,completed,,Central,110.96,2025-01-17
661,2025-01-17,completed,,South,168.3,2025-01-17
662,2025-01-17,completed,,South,84.15,2025-01-17
663,2025-01-17,completed,,South,85.03,2025-01-17
664,2025-01-17,completed,,East,20.47,2025-01-17
665,2025-01-17,completed,,East,21.34,2025-01-17
666,2025-01-17,completed,,North,245.07999999999998,2025-01-17
667,2025-01-17,processing,,Central,152.53,2025-01-17
668,2025-01-17,completed,,Central,274.36,2025-01-17
669,2025-01-17,completed,,North,145.54000000000002,2025-01-17
670,2025-01-17,completed,,East,178.57999999999998,2025-01-17
671,2025-01-17,cancelled,,East,61.39,2025-01-17
672,2025-01-17,completed,,South,12.22,2025-01-17
673,2025-01-17,completed,,East,95.75,2025-01-17
674,2025-01-17,completed,,South,21.34,2025-01-17
675,2025-01-17,refunded,,Central,106.9,2025-01-17
676,2025-01-17,processing,,Central,171.28,2025-01-17
677,2025-01-17,processing,,East,157.65,2025-01-17
678,2025-01-17,completed,,South,251.76,2025-01-17
679,2025-01-17,completed,,South,265.09999999999997,2025-01-17
680,2025-01-17,completed,,East,84.15,2025-01-17
681,2025-01-17,completed,,East,182.94,2025-01-17
682,2025-01-17,completed,,North,36.66,2025-01-17
683,2025-01-17,completed,,East,20.47,2025-01-17
684,2025-01-17,completed,,East,137.03,2025-01-17
685,2025-01-17,completed,,North,24.44,2025-01-17
686,2025-01-17,completed,,South,141.93,2025-01-17
687,2025-01-17,completed,,East,168.3,2025-01-17
688,2025-01-17,completed,,East,125.88,2025-01-17
689,2025-01-17,completed,,North,43.73,2025-01-17
690,2025-01-17,completed,,South,117.99,2025-01-17
691,2025-01-17,completed,,Central,83.16,2025-01-17
692,2025-01-17,completed,,Central,166.32,2025-01-17
693,2025-01-17,completed,,South,69.13,2025-01-17
694,2025-01-17,completed,,North,100.71,2025-01-17
695,2025-01-17,completed,,Central,69.13,2025-01-17
696,2025-01-17,processing,,South,24.61,2025-01-17
697,2025-01-17,completed,,South,222.87,2025-01-17
698,2025-01-17,completed,,North,340.11,2025-01-17
699,2025-01-17,completed,,East,575.47,2025-01-17
700,2025-01-18,processing,,South,202.5,2025-01-18
701,2025-01-18,completed,,North,271.61,2025-01-18
702,2025-01-18,completed,,South,12.22,2025-01-18
703,2025-01-18,processing,,South,505.45000000000005,2025-01-18
704,2025-01-18,cancelled,,North,21.34,2025-01-18
705,2025-01-18,completed,,North,24.44,2025-01-18
706,2025-01-18,completed,,South,117.99,2025-01-18
707,2025-01-18,completed,,East,321.02,2025-01-18
708,2025-01-18,processing,,North,88.2,2025-01-18
709,2025-01-18,completed,,Central,124.06,2025-01-18
710,2025-01-18,processing,,Central,61.39,2025-01-18
711,2025-01-18,completed,,South,12.22,2025-01-18
712,2025-01-18,completed,,East,43.73,2025-01-18
713,2025-01-18,completed,,North,106.9,2025-01-18
714,2025-01-18,refunded,,Central,100.26,2025-01-18
715,2025-01-18,completed,,East,152.53,2025-01-18
716,2025-01-18,completed,,North,350.65,2025-01-18
717,2025-01-18,completed,,South,394.95,2025-01-18
718,2025-01-18,completed,,North,21.34,2025-01-18
719,2025-01-18,completed,,Central,163.05,2025-01-18
720,2025-01-18,completed,,North,315.51,2025-01-18
721,2025-01-18,cancelled,,East,125.88,2025-01-18
722,2025-01-18,completed,,Central,224.44,2025-01-18
723,2025-01-18,processing,,Central,202.48,2025-01-18
724,2025-01-18,completed,,South,106.9,2025-01-18
725,2025-01-18,completed,,Central,235.98,2025-01-18
726,2025-01-18,completed,,East,178.99,2025-01-18
727,2025-01-18,completed,,South,53.45,2025-01-18
728,2025-01-18,completed,,East,69.13,2025-01-18
729,2025-01-18,completed,,East,280.43,2025-01-18
730,2025-01-18,completed,,South,42.3,2025-01-18
731,2025-01-18,cancelled,,Central,207.39,2025-01-18
732,2025-01-18,completed,,East,117.99,2025-01-18
733,2025-01-18,processing,,South,608.75,2025-01-18
734,2025-01-18,processing,,Central,163.05,2025-01-18
735,2025-01-19,completed,,Central,21.34,2025-01-19
736,2025-01-19,completed,,Central,84.15,2025-01-19
737,2025-01-19,cancelled,,South,20.47,2025-01-19
738,2025-01-19,processing,,East,84.66999999999999,2025-01-19
739,2025-01-19,completed,,Central,151.32,2025-01-19
740,2025-01-19,refunded,,South,499.69,2025-01-19
741,2025-01-19,completed,,Central,83.16,2025-01-19
742,2025-01-19,completed,,East,156.36,2025-01-19
743,2025-01-19,completed,,South,101.25,2025-01-19
744,2025-01-19,completed,,Central,125.46,2025-01-19
745,2025-01-19,completed,,East,178.12,2025-01-19
746,2025-01-19,completed,,North,49.55,2025-01-19
747,2025-01-19,completed,,South,182.26,2025-01-19
748,2025-01-19,completed,,North,75.66,2025-01-19
749,2025-01-19,completed,,South,88.2,2025-01-19
750,2025-01-19,completed,,East,61.39,2025-01-19
751,2025-01-19,refunded,,Central,124.06,2025-01-19
752,2025-01-19,completed,,North,57.71,2025-01-19
753,2025-01-19,completed,,Central,160.35,2025-01-19
754,2025-01-19,refunded,,Central,69.42,2025-01-19
755,2025-01-19,completed,,East,78.32,2025-01-19
756,2025-01-19,refunded,,South,117.99,2025-01-19
757,2025-01-19,processing,,East,138.05,2025-01-19
758,2025-01-19,completed,,North,67.9,2025-01-19
759,2025-01-19,processing,,East,138.26,2025-01-19
760,2025-01-19,completed,,Central,117.99,2025-01-19
761,2025-01-19,completed,,East,253.79000000000002,2025-01-19
762,2025-01-19,completed,,South,103.69,2025-01-19
763,2025-01-19,completed,,Central,283.86,2025-01-19
764,2025-01-19,processing,,Central,243.24,2025-01-19
765,2025-01-19,completed,,East,115.23,2025-01-19
766,2025-01-19,completed,,South,84.15,2025-01-19
767,2025-01-19,completed,,South,347.8,2025-01-19
768,2025-01-19,completed,,North,248.12,2025-01-19
769,2025-01-19,completed,,East,69.13,2025-01-19
770,2025-01-19,completed,,Central,79.05,2025-01-19
771,2025-01-19,completed,,North,141.93,2025-01-19
772,2025-01-19,completed,,Central,211.06,2025-01-19
773,2025-01-19,completed,,East,157.65,2025-01-19
774,2025-01-19,completed,,East,83.16,2025-01-19
775,2025-01-19,completed,,South,136.03,2025-01-19
776,2025-01-19,completed,,North,163.05,2025-01-19
777,2025-01-19,completed,,North,163.05,2025-01-19
778,2025-01-19,completed,,South,370.78,2025-01-19
779,2025-01-19,completed,,Central,20.47,2025-01-19
780,2025-01-19,completed,,Central,335.99,2025-01-19
781,2025-01-19,completed,,North,21.34,2025-01-19
782,2025-01-19,completed,,South,49.29,2025-01-19
783,2025-01-20,completed,,Central,31.58,2025-01-20
784,2025-01-20,cancelled,,Central,57.71,2025-01-20
785,2025-01-20,completed,,Central,145.59,2025-01-20
786,2025-01-20,completed,,South,329.49,2025-01-20
787,2025-01-20,completed,,South,83.16,2025-01-20
788,2025-01-20,completed,,North,88.2,2025-01-20
789,2025-01-20,completed,,South,131.5,2025-01-20
790,2025-01-20,completed,,East,157.65,2025-01-20
791,2025-01-20,completed,,North,69.13,2025-01-20
792,2025-01-20,completed,,South,43.73,2025-01-20
793,2025-01-20,completed,,East,24.61,2025-01-20
794,2025-01-20,completed,,East,61.39,2025-01-20
795,2025-01-20,cancelled,,South,109.13,2025-01-20
796,2025-01-20,completed,,Central,290.54999999999995,2025-01-20
797,2025-01-20,completed,,Central,61.39,2025-01-20
798,2025-01-20,completed,,East,88.2,2025-01-20
799,2025-01-20,processing,,South,224.89,2025-01-20
800,2025-01-20,completed,,South,24.68,2025-01-20
801,2025-01-20,completed,,North,147.45,2025-01-20
802,2025-01-20,completed,,East,84.15,2025-01-20
803,2025-01-20,completed,,South,107.84,2025-01-20
804,2025-01-20,completed,,East,61.39,2025-01-20
805,2025-01-20,completed,,East,348.75,2025-01-20
806,2025-01-20,completed,,East,342.56,2025-01-20
807,2025-01-20,completed,,East,280.79999999999995,2025-01-20
808,2025-01-20,completed,,East,20.47,2025-01-20
809,2025-01-20,completed,,North,43.73,2025-01-20
810,2025-01-20,completed,,Central,187.66000000000003,2025-01-20
811,2025-01-20,completed,,North,283.56,2025-01-20
812,2025-01-20,refunded,,East,42.3,2025-01-20
813,2025-01-20,completed,,Central,139.84,2025-01-20
814,2025-01-20,completed,,South,49.22,2025-01-20
815,2025-01-20,completed,,South,176.4,2025-01-20
816,2025-01-20,completed,,North,57.71,2025-01-20
817,2025-01-20,completed,,South,100.26,2025-01-20
818,2025-01-20,completed,,South,103.69,2025-01-20
819,2025-01-20,processing,,East,24.68,2025-01-20
820,2025-01-20,completed,,South,362.27,2025-01-20
821,2025-01-20,processing,,North,43.73,2025-01-20
822,2025-01-20,cancelled,,Central,157.65,2025-01-20
823,2025-01-20,completed,,Central,31.58,2025-01-20
824,2025-01-21,completed,,East,83.16,2025-01-21
825,2025-01-21,completed,,Central,285.89,2025-01-21
826,2025-01-21,completed,,East,84.6,2025-01-21
827,2025-01-21,completed,,East,604.86,2025-01-21
828,2025-01-21,completed,,Central,43.73,2025-01-21
829,2025-01-21,completed,,Central,131.32,2025-01-21
830,2025-01-21,completed,,East,184.64,2025-01-21
831,2025-01-21,completed,,Central,124.26,2025-01-21
832,2025-01-21,completed,,East,199.49,2025-01-21
833,2025-01-21,completed,,East,43.73,2025-01-21
834,2025-01-21,completed,,Central,37.74,2025-01-21
835,2025-01-21,completed,,East,37.74,2025-01-21
836,2025-01-21,completed,,East,87.46,2025-01-21
837,2025-01-21,completed,,Central,276.1,2025-01-21
838,2025-01-21,cancelled,,South,12.22,2025-01-21
839,2025-01-21,completed,,Central,74.79,2025-01-21
840,2025-01-21,processing,,North,31.58,2025-01-21
841,2025-01-21,processing,,Central,157.65,2025-01-21
842,2025-01-21,completed,,South,276.1,2025-01-21
843,2025-01-21,processing,,Central,94.74,2025-01-21
844,2025-01-21,completed,,Central,89.28999999999999,2025-01-21
845,2025-01-21,completed,,South,83.16,2025-01-21
846,2025-01-21,completed,,East,24.61,2025-01-21
847,2025-01-21,cancelled,,Central,136.61,2025-01-21
848,2025-01-21,completed,,North,53.45,2025-01-21
849,2025-01-21,completed,,East,428.22,2025-01-21
850,2025-01-21,completed,,South,67.9,2025-01-21
851,2025-01-21,completed,,South,355.45,2025-01-21
852,2025-01-21,completed,,East,326.1,2025-01-21
853,2025-01-21,refunded,,Central,162.4,2025-01-21
854,2025-01-21,completed,,North,370.78,2025-01-21
855,2025-01-21,completed,,South,163.05,2025-01-21
856,2025-01-21,processing,,North,201.1,2025-01-21
857,2025-01-21,completed,,East,141.93,2025-01-21
858,2025-01-21,completed,,South,61.39,2025-01-21
859,2025-01-21,completed,,Central,235.26,2025-01-21
860,2025-01-21,cancelled,,East,124.06,2025-01-21
861,2025-01-21,processing,,South,53.45,2025-01-21
862,2025-01-21,processing,,Central,72.47,2025-01-21
863,2025-01-22,completed,,Central,49.22,2025-01-22
864,2025-01-22,completed,,Central,227.70999999999998,2025-01-22
865,2025-01-22,completed,,Central,12.22,2025-01-22
866,2025-01-22,refunded,,South,20.47,2025-01-22
867,2025-01-22,completed,,East,161.64000000000001,2025-01-22
868,2025-01-22,completed,,South,61.39,2025-01-22
869,2025-01-22,completed,,East,159.63,2025-01-22
870,2025-01-22,completed,,North,99.1,2025-01-22
871,2025-01-22,completed,,North,240.7,2025-01-22
872,2025-01-22,completed,,East,83.16,2025-01-22
873,2025-01-22,processing,,East,43.74,2025-01-22
874,2025-01-22,completed,,Central,156.64,2025-01-22
875,2025-01-22,completed,,East,478.63,2025-01-22
876,2025-01-22,completed,,South,78.32,2025-01-22
877,2025-01-22,completed,,South,127.64,2025-01-22
878,2025-01-22,completed,,East,84.15,2025-01-22
879,2025-01-22,completed,,North,61.39,2025-01-22
880,2025-01-22,completed,,North,138.05,2025-01-22
881,2025-01-22,completed,,Central,40.94,2025-01-22
882,2025-01-22,completed,,Central,124.31,2025-01-22
883,2025-01-22,completed,,South,20.47,2025-01-22
884,2025-01-22,completed,,North,20.47,2025-01-22
885,2025-01-22,completed,,North,335.77,2025-01-22
886,2025-01-22,completed,,North,270.82,2025-01-22
887,2025-01-22,completed,,Central,20.47,2025-01-22
888,2025-01-22,completed,,North,87.48,2025-01-22
889,2025-01-22,completed,,North,413.08000000000004,2025-01-22
890,2025-01-22,completed,,Central,171.28,2025-01-22
891,2025-01-22,completed,,North,67.9,2025-01-22
